ID,Week,Rank,Team ID,Region ID,Score,Year,Team,Conference,Conference ID,Division,Region,Season,Event
1948,5,35,29,4,192.142,2000,Iowa,Big Ten,3,1,NC,Regular,AA
1949,5,36,42,6,191.82,2000,Missouri,Big 12,2,1,SC,Regular,AA
1950,5,37,27,6,191.545,2000,Illinois State,Ind.,8,1,SC,Regular,AA
1951,5,38,23,7,191.463,2000,George Washington,Atlantic 10,1,1,SE,Regular,AA
1952,5,39,10,1,191.168,2000,Bowling Green,MAC,9,1,C,Regular,AA
1953,5,40,46,7,191.119,2000,North Carolina,EAGL,21,1,SE,Regular,AA
1954,5,41,16,8,191.105,2000,California,Pac-10,15,1,W,Regular,AA
1955,5,42,65,4,190.863,2000,Southern Utah,Ind.,8,1,NC,Regular,AA
1956,5,43,28,6,190.825,2000,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
1957,5,44,94,4,190.817,2000,Utah State,Big West,4,1,NC,Regular,AA
1958,5,45,74,6,190.575,2000,UIC,Ind.,8,1,SC,Regular,AA
1959,5,46,59,5,190.383,2000,Rutgers,EAGL,21,1,NE,Regular,AA
1960,5,47,1,4,190.335,2000,Air Force,Ind.,8,1,NC,Regular,AA
1961,5,48,21,1,190.15,2000,Eastern 10higan,MAC,9,1,C,Regular,AA
1962,5,49,61,8,189.292,2000,Sacramento State,Ind.,8,1,W,Regular,AA
1963,5,50,87,1,189.22,2000,Western 10higan,MAC,9,1,C,Regular,AA
1964,5,51,57,5,189.067,2000,Rhode Island,Atlantic 10,1,3,NE,Regular,AA
1965,5,52,38,5,188.813,2000,Massachusetts,Atlantic 10,1,1,NE,Regular,AA
1966,5,53,62,8,188.55,2000,San Jose State,Ind.,8,1,W,Regular,AA
1967,5,54,60,6,188.345,2000,S.E. Missouri,Ind.,8,1,SC,Regular,AA
1968,5,55,54,5,187.585,2000,Pennsylvania,ECAC,5,1,NE,Regular,AA
1969,5,56,32,7,187.513,2000,James Madison,ECAC,5,1,SE,Regular,AA
1970,5,57,92,5,187.213,2000,Yale,ECAC,5,1,NE,Regular,AA
